"lon","lat","Year","tipo","M","pi_logit","pi_sar","pi_final","w_ipw","resid_pearson","resid_sar"
-79.487969,-3.276292,2013,"presencia",1,0.879525873705537,0.795025085930183,0.795025085930183,0.769410312807718,0.370102980632532,0.507761701110961
-79.91899,-3.28,2014,"presencia",1,0.265352290248357,0.753853037665835,0.753853037665835,0.811432029178448,1.66390353469806,0.571417972251347
-79.3006,-3.28291,2023,"presencia",1,0.86745928230126,0.875135149133321,0.875135149133321,0.698978324275188,0.390885994319648,0.37773092116048
-79.46097,-3.28149,2018,"presencia",1,0.682303639892317,0.669328478120939,0.669328478120939,0.91390179866962,0.682365836929921,0.702876050108927
-79.31086,-3.28473866666667,2003,"presencia",1,0.799256654310941,0.810579486514136,0.810579486514136,0.754645917189588,0.501161209459718,0.483410078203186
-79.4334,-3.287522,2024,"presencia",1,0.686637201619352,0.681173323425427,0.681173323425427,0.898010064427447,0.675553974873691,0.684145556098731
-79.75812,-3.28833,1996,"presencia",1,0.149918195471963,0.461620011687346,0.461620011687346,1.32511694590448,2.38124009863755,1.07994624942856
-79.52528,-3.28902,2012,"presencia",1,0.789366082554403,0.885143485949765,0.885143485949765,0.691074961026422,0.516564934039678,0.360222616771015
-79.240915,-3.294772,2011,"presencia",1,0.643893916920461,0.826719587860128,0.826719587860128,0.739912914896385,0.743673892100174,0.457820907888555
-79.383962,-3.29672,2023,"presencia",1,0.738917102487369,0.871811359041198,0.871811359041198,0.701643186581398,0.594417179489959,0.38345420971107
-79.4622,-3.29676,2018,"presencia",1,0.703948578968778,0.648562487993452,0.648562487993452,0.94316355228627,0.648504668287834,0.736119198915589
-79.47457,-3.29739,2018,"presencia",1,0.718877615498989,0.650418650627707,0.650418650627707,0.940471955201754,0.625345794589811,0.733124332702727
-79.34413,-3.300269,2000,"presencia",1,0.669856895091651,0.834886263146299,0.834886263146299,0.73267524818328,0.702037158354097,0.44471107535942
-79.52938,-3.30236,2014,"presencia",1,0.813590289632061,0.891086407754213,0.891086407754213,0.686465975389729,0.478664685380425,0.349607814590245
-79.7379935,-3.3054435,2019,"presencia",1,0.272858628757709,0.574310045533942,0.574310045533942,1.06510499827114,1.63245260512576,0.860941206244119
-79.598688,-3.3057145,2010,"presencia",1,0.82418005964276,0.855780656220469,0.855780656220469,0.71478654677366,0.461873465361537,0.410516412313012
-79.60593,-3.307,2014,"presencia",1,0.831290696373469,0.866615302464082,0.866615302464082,0.705850102480597,0.450498196207452,0.392319438968638
