reino,filo,clase,orden,familia,genero,especie,latitud,longitud,fecha,mes,anio,total_individuos,cluster_dbscan,clusterkmean,clusterkmean_amb
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.052034,-78.628553,2019-03-01,3,2019,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.050537,-78.62004,2001-08-25,8,2001,4,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.05,-79.27,1998-11-01,11,1998,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.05,-79.27,1999-11-01,11,1999,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.05,-79.27,1999-11-30,11,1999,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.05,-79.27,1999-11-30,11,1999,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.05,-79.27,1998-11-27,11,1998,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.047783333,-79.83107778,1986-07-01,7,1986,4,1,3,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.04704,-78.61821,2007-12-01,12,2007,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.04704,-78.61821,2009-06-01,6,2009,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.04704,-78.61821,2007-12-15,12,2007,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.04704,-78.61821,2009-06-07,6,2009,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0470399,-78.61821,2009-06-01,6,2009,4,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.0470399,-78.61821,2009-06-06,6,2009,4,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.047004,-78.61821,2009-06-01,6,2009,6,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.047004,-78.61821,2009-06-07,6,2009,6,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0427299,-78.62449,1994-03-01,3,1994,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0427299,-78.62449,1996-01-01,1,1996,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0427299,-78.62449,2003-07-01,7,2003,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0427299,-78.62449,2003-03-01,3,2003,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0427299,-78.62449,2004-03-01,3,2004,19,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0427299,-78.62449,2004-05-01,5,2004,4,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0427299,-78.62449,2004-09-01,9,2004,11,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0427299,-78.62449,2008-08-01,8,2008,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0427299,-78.62449,2009-03-01,3,2009,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0427299,-78.62449,2010-01-01,1,2010,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.0427299,-78.62449,2001-06-14,6,2001,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.0427299,-78.62449,2001-07-14,7,2001,8,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.0427299,-78.62449,2001-08-23,8,2001,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.0427299,-78.62449,2001-09-05,9,2001,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,machalilla,1.0427299,-78.62449,1997-09-17,9,1997,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.0427299,-78.62449,2001-07-15,7,2001,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.0427299,-78.62449,2002-11-08,11,2002,5,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.0427299,-78.62449,2003-07-14,7,2003,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.0427299,-78.62449,2004-03-17,3,2004,17,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.0427299,-78.62449,2004-05-18,5,2004,4,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.0427299,-78.62449,2004-09-16,9,2004,11,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.0427299,-78.62449,2008-08-21,8,2008,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.0427299,-78.62449,2009-03-25,3,2009,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.0427299,-78.62449,2010-01-30,1,2010,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.0427299,-78.62449,2009-11-23,11,2009,4,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.0427299,-78.62449,2009-11-13,11,2009,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.0427299,-78.62449,1995-04-15,4,1995,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.0427299,-78.62449,1995-04-01,4,1995,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.0427299,-78.62449,1996-01-24,1,1996,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.042,-79.28,1993-11-01,11,1993,9,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.042,-79.28,1993-12-01,12,1993,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.042,-79.28,1993-10-01,10,1993,9,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.042,-79.28,1993-12-08,12,1993,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,awa,1.042,-79.28,1993-12-08,12,1993,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,awa,1.042,-79.28,1993-10-10,10,1993,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.042,-79.28,1993-10-10,10,1993,21,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.042,-79.28,1993-10-10,10,1993,9,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.042,-79.28,1993-11-10,11,1993,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.042,-79.28,1993-11-01,11,1993,6,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,awa,1.04186,-78.62404,2009-10-03,10,2009,5,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.04186,-78.62404,2009-10-03,10,2009,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,awa,1.04186,-78.62404,2009-10-04,10,2009,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.041265,-78.62322,2015-12-22,12,2015,3,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.03977,-78.63219,2017-02-01,2,2017,8,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.03977,-78.63219,2017-02-10,2,2017,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.03977,-78.63219,2017-02-10,2,2017,8,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.03962,-78.62255,2009-07-01,7,2009,8,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.03881,-78.6328,1994-07-01,7,1994,6,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,boulengeri,1.036111111,-78.81833333,1986-07-01,7,1986,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.034484,-78.62361,2016-07-27,7,2016,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.0344839,-78.62361,2016-07-27,7,2016,3,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.03342,-78.62595,2011-09-12,9,2011,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0328999,-78.60972,2007-08-01,8,2007,4,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.0328999,-78.60972,2007-08-08,8,2007,4,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0322219,-78.63055,2014-02-01,2,2014,12,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.0322219,-78.63055,2014-02-23,2,2014,12,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0315,-78.6115,2007-08-01,8,2007,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.0315,-78.6115,2007-08-08,8,2007,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Ameerega,bilinguis,1.028507,-76.617431,2021-10-28,10,2021,1,1,4,7
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.02833,-78.60232,2013-07-06,7,2013,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.028318,-78.595,2007-04-24,4,2007,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Ameerega,bilinguis,1.024796,-76.614988,2023-01-30,1,2023,1,1,4,7
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.021659,-78.744318,2021-01-09,1,2021,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.0167,-79.3167,NA,5,1987,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.0167,-79.3167,1987-09-01,9,1987,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Ameerega,bilinguis,1.006229,-76.670229,2025-01-07,1,2025,1,1,4,7
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,1.0029999,-79.32599,2003-01-01,1,2003,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,1.0029999,-79.32599,2003-01-12,1,2003,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,1.000246,-78.602759,2005-08-11,8,2005,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.990087,-78.50916,2015-12-01,12,2015,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.990087,-78.50916,2015-12-24,12,2015,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.989474,-78.640908,2021-10-21,10,2021,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.980903,-78.946109,2019-11-06,11,2019,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.97681,-78.56061,2019-03-01,3,2019,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.975365,-78.611223,2008-11-27,11,2008,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.96369,-78.53823,2019-03-01,3,2019,5,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.9600999,-78.55795,2014-07-01,7,2014,15,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.9600999,-78.55795,2014-07-26,7,2014,15,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.95727,-78.20248,2016-08-31,8,2016,19,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.94778,-78.56889,2013-07-08,7,2013,22,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.93757,-78.18752,2016-08-28,8,2016,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.93688,-78.1867,2016-12-29,12,2016,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.932844,-78.85945,1996-09-01,9,1996,5,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.932844,-78.85945,1996-09-25,9,1996,5,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Ameerega,hahneli,0.927556,-75.676389,2009-10-11,10,2009,1,0,4,1
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.92534,-78.54783,2013-06-14,6,2013,5,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.923906,-78.19391,1999-08-20,8,1999,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.92067,-78.54423,2009-07-01,7,2009,8,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.92067,-78.54423,2013-07-05,7,2013,4,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.92067,-78.54423,2013-07-08,7,2013,3,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.92067,-78.54423,2013-07-07,7,2013,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.92,-79.29,2014-07-09,7,2014,10,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.92,-78.57,2013-07-08,7,2013,15,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.92,-80.2,2013-07-12,7,2013,8,1,3,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.91853,-78.5668,2009-07-01,7,2009,23,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.9169444,-78.56616,2007-08-01,8,2007,3,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.9169444,-78.56616,2001-10-13,10,2001,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.9169444,-78.56616,2001-10-12,10,2001,6,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.9169444,-78.56616,2007-08-06,8,2007,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.9169444,-78.56616,2007-08-07,8,2007,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.913056,-78.6144,1958-11-29,11,1958,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,0.913056,-78.6144,1958-12-01,12,1958,3,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,awa,0.91296,-78.84066,1996-09-22,9,1996,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.9129599,-78.84066,1996-09-24,9,1996,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.91241,-78.58092,2009-03-01,3,2009,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91241,-78.58092,2009-03-14,3,2009,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.91241,-78.58092,2009-03-14,3,2009,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.91231,-78.58353,2008-02-01,2,2008,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.91231,-78.58353,2009-12-01,12,2009,6,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.91231,-78.58353,2009-11-01,11,2009,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.91231,-78.58353,2009-07-01,7,2009,17,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.91231,-78.58353,2010-09-01,9,2010,6,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.91231,-78.58353,2010-04-01,4,2010,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.91231,-78.58353,2011-07-01,7,2011,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.91231,-78.58353,2020-01-01,1,2020,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91231,-78.58353,2013-12-09,12,2013,6,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91231,-78.58353,2011-07-16,7,2011,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91231,-78.58353,2014-09-26,9,2014,6,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91231,-78.58353,2013-07-09,7,2013,17,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91231,-78.58353,2012-02-17,2,2012,17,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91231,-78.58353,2011-12-13,12,2011,6,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91231,-78.58353,2012-01-17,1,2012,7,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91231,-78.58353,2011-09-02,9,2011,11,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91231,-78.58353,2013-11-17,11,2013,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91231,-78.58353,2012-05-25,5,2012,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91231,-78.58353,2014-04-06,4,2014,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.912306,-78.583528,2008-02-01,2,2008,16,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.912306,-78.583528,2011-09-01,9,2011,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.912306,-78.583528,2011-08-01,8,2011,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.912306,-78.583528,2011-10-01,10,2011,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.912306,-78.583528,2011-11-01,11,2011,13,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.912306,-78.583528,2011-12-01,12,2011,17,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.912306,-78.583528,2012-05-01,5,2012,3,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.912306,-78.583528,2012-01-01,1,2012,9,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.912306,-78.583528,2013-01-01,1,2013,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91194,-78.68083,2013-07-10,7,2013,6,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.9118939,-78.57298,2001-07-15,7,2001,4,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.91075,-78.57555,2009-07-01,7,2009,3,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.91039,-78.581,2012-07-01,7,2012,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91039,-78.581,2012-07-08,7,2012,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.91008,-78.51256,2019-03-01,3,2019,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.91005,-78.57683,2009-07-01,7,2009,26,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91,-78.58,2013-07-08,7,2013,15,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91,-78.54,2013-07-05,7,2013,6,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91,-78.58,2013-07-06,7,2013,13,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91,-78.58,2013-07-09,7,2013,15,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91,-78.68,2013-07-10,7,2013,6,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.91,-78.6,2013-07-07,7,2013,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,0.908611,-78.615,1958-11-30,11,1958,4,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,awa,0.9081,-78.998,1996-01-04,1,1996,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.9081,-78.998,1996-03-04,3,1996,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.907753,-78.59968,2010-05-02,5,2010,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.9077,-78.60232,2009-07-01,7,2009,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,0.9075,-78.6194,1958-11-29,11,1958,5,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.906,-78.43099,2001-08-25,8,2001,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.906,-78.43099,2001-08-26,8,2001,9,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.906,-78.60099,1994-12-01,12,1994,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.906,-78.60099,1994-12-26,12,1994,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,boulengeri,0.905,-78.6131,1958-12-01,12,1958,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,0.905,-78.6131,1958-12-01,12,1958,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.90105,-78.61823,2009-07-01,7,2009,15,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.90105,-78.61823,2013-07-06,7,2013,6,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.90105,-78.61823,2013-07-07,7,2013,8,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.90072,-78.52652,2009-07-01,7,2009,6,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.9007199,-78.509,2003-06-01,6,2003,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.9007199,-78.509,2004-04-01,4,2004,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.9007199,-78.509,2004-03-01,3,2004,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.9007199,-78.509,2004-06-01,6,2004,3,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.9007199,-78.509,2005-08-01,8,2005,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.9007199,-78.509,2008-02-01,2,2008,2,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,NA,sylvatica,0.9007199,-78.509,2009-06-01,6,2009,5,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.9007199,-78.509,2003-06-08,6,2003,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.9007199,-78.509,2004-04-28,4,2004,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.9007199,-78.509,2004-03-19,3,2004,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.9007199,-78.509,2004-06-08,6,2004,3,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.9007199,-78.509,2005-08-04,8,2005,1,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.9007199,-78.509,2008-02-12,2,2008,2,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.9007199,-78.509,2009-06-07,6,2009,4,1,12,5
Animal,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.9007199,-78.509,2009-06-06,6,2009,1,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,sylvatica,0.9,-78.62,2013-07-07,7,2013,15,1,12,5
Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,awa,0.899063,-79.527266,2017-09-09,9,2017,1,1,12,5
